"","id","concept","variant","corpus","year","text","lect","cluster"
"5739","食品/Na/XIN_CMN_20001031_wpr/88148","food_nutrient_00021265-n","食品","XIN",2000,"项 计划 , 莫斯科 面包 烤制厂 的 技师<br>与 有关 <b>食品</b> 专家 合作<br>, 已 联合 烤 制出 富含 人体 所","ML",1
"5740","食品/Na/XIN_CMN_20001102_wpr/12684","food_nutrient_00021265-n","食品","XIN",2000,", 提供 安全 卫生 和 符 合 营养 要求<br>的 <b>食品</b> , 保障 消费者<br>身体 健康 , 促进 经济 发展 。","ML",1
"5741","食品/Na/XIN_CMN_20001102_wpr/12758","food_nutrient_00021265-n","食品","XIN",2000,"、 更 安全 、 更 营养 、 更 新鲜<br>的 <b>食品</b> , 以 保障 人们<br>健康 。 这 一 活动 得到","ML",1
"5742","食品/Na/XIN_CMN_20001102_wpr/12882","food_nutrient_00021265-n","食品","XIN",2000,"进行 管理 ; 对 不 符合 国家 卫生<br>标准 的 <b>食品</b> 加大 处罚<br>力度 , 并 定期 向 社会 公布 ;","ML",1
"5743","食品/Na/XIN_CMN_20001102_wpr/43973","food_nutrient_00021265-n","食品","XIN",2000,"协会 和 云南省 有关 部门 共同 主办<br>的 中国 绿色 <b>食品</b> 2000<br>昆明 博览会 将 于 11月 11日 至<br>14 日","ML",3
"5744","食品/Na/XIN_CMN_20001102_wpr/81511","food_nutrient_00021265-n","食品","XIN",2000,"” 的 潮流 为 方向 , 促进 全 市<br>传统 <b>食品</b> 现代化 , 现代化<br>食品国 际 化 ; 以 培养 高","ML",3
"5745","食品/Na/XIN_CMN_20001103_wpr/32267","food_nutrient_00021265-n","食品","XIN",2000,"查获 了 一 批 以 工业用油 冒充 食用油<br>的 违法 <b>食品</b> 生产 经营<br>单位 。 这些 工 业 用油 源自 江苏省","ML",3
"5746","食品/Na/XIN_CMN_20001103_wpr/32358","food_nutrient_00021265-n","食品","XIN",2000,"中毒 事件 。 通知 说 , 将 工业用油<br>直接 用于 <b>食品</b> 加工 是<br>严重 违反 《 食品卫生法 》 及 有关<br>法规","ML",3
"5747","食品/Na/XIN_CMN_20001103_wpr/32521","food_nutrient_00021265-n","食品","XIN",2000,"原料 的 进货 渠道 和 销售 范围 。<br>三 、 <b>食品</b> 生产 经营 企业<br>使用 食用油 , 一定 要 严格 审核","ML",3
"5748","食品/Na/XIN_CMN_20001104_wpr/21539","food_nutrient_00021265-n","食品","XIN",2000,"疫苗 的 转基因 西 红柿 。 他们 希望<br>利用 转基因 <b>食品</b> 能够 制造出<br>廉价 、 高效 、 无痛 的 口服型 疫苗","ML",1
"5749","食品/Na/XIN_CMN_20001107_wpr/65047","food_nutrient_00021265-n","食品","XIN",2000,"技术 、 昆虫 辐射 不 育 防 治 技术<br>、 <b>食品</b> 辐照 加工 等 。<br>植物 辐射 诱变 育种 领域 发展","ML",3
"5750","食品/Na/XIN_CMN_20001108_wpr/3608","food_nutrient_00021265-n","食品","XIN",2000,"、 电子 信息 、 医药 化工 、 旅游<br>、 饮料 <b>食品</b> 、 机电 和<br>机械 冶金 等 六 大 支柱产业 的","ML",3
"5751","食品/Na/XIN_CMN_20001112_wpr/53155","food_nutrient_00021265-n","食品","XIN",2000,"如 抗菌 瓷砖 、 防污 建材 以及 水质<br>净化 、 <b>食品</b> 保鲜 等 器具<br>, 并且 还 应用 它 的 超防","ML",3
"5752","食品/Na/XIN_CMN_20001114_wpr/33007","food_nutrient_00021265-n","食品","XIN",2000,"上月 略 有 上涨 。 从 分类 别 看<br>, <b>食品</b> 和 大部分 工业<br>消费品 价格 下降 , 衣着 、 居住","ML",3
"5753","食品/Na/XIN_CMN_20001115_wpr/23708","food_nutrient_00021265-n","食品","XIN",2000,"赋予 人类 的 “ 最 接 近 完善 的<br>营养 <b>食品</b> ” , 被 誉为<br>“ 白色 血液 ” 。 它","ML",1
"5754","食品/Na/XIN_CMN_20001115_wpr/36310","food_nutrient_00021265-n","食品","XIN",2000,"、 国家 轻工业局 、 国家 质量 技术<br>监督局 和 国家 <b>食品</b> 与<br>营养 咨询 委员会 为 此 专 门 在 北京","ML",1
"5755","食品/Na/XIN_CMN_20001115_wpr/72316","food_nutrient_00021265-n","食品","XIN",2000,"钢铁 、 机械 、 建材 、 纺织 、 造纸<br>和 <b>食品</b> 加工 等上 千 家<br>优势 企业 。 这里 集中 了","ML",3
"5756","食品/Na/XIN_CMN_20001119_wpr/51055","food_nutrient_00021265-n","食品","XIN",2000,"培训 课 , 打工 按时 上下班 。 ”<br>上海 高榕 <b>食品</b> 有限公司<br>林洪源 厂长 来 东北 不久 , 就 对<br>当地","ML",3
"5757","食品/Na/XIN_CMN_20001119_wpr/56828","food_nutrient_00021265-n","食品","XIN",2000,"不 科学 、 不 合理 的 膳食 有关 ,<br>如 <b>食品</b> 污染 , 某 种<br>营养素 的 缺乏 、 过多 或者","ML",3
"5758","食品/Na/XIN_CMN_20001120_wpr/42872","food_nutrient_00021265-n","食品","XIN",2000,"产品 。 河南 作为 全国人口 最多 的<br>农业 大省 , <b>食品</b> 加 工资<br>源 和 劳动力 资源 丰富 , 在 国家","ML",3
"5759","食品/Na/XIN_CMN_20001121_wpr/32027","food_nutrient_00021265-n","食品","XIN",2000,"新华社 上海 11月 21日电 ( 记者<br>叶国标 ) 中国 粮油 <b>食品</b><br>进出口 ( 集团 ) 有限公司 与 美国<br>ADM 公司 、","ML",3
"5760","食品/Na/XIN_CMN_20001126_wpr/51367","food_nutrient_00021265-n","食品","XIN",2000,"和 减肥药 中 的 PPA 和 脑中风 有关<br>。 美国 <b>食品</b> 与 药 品<br>管理局 指出 , 虽然 含有 PPA 的","ML",4
"5761","食品/Na/XIN_CMN_20001127_wpr/29643","food_nutrient_00021265-n","食品","XIN",2000,"的 工业用 淀粉 植物 。 随着 香皂 、<br>化妆品 、 <b>食品</b> 等 对 香料<br>需求 的 快速 增长 , 挖掘 野生","ML",3
"5762","食品/Na/XIN_CMN_20001129_wpr/51910","food_nutrient_00021265-n","食品","XIN",2000,"满足 冲突 地区 和 自然 灾害 地区 的<br>妇女 在 <b>食品</b> 和 医疗 等<br>方面 的 实 际 需要 以及 帮助","ML",3
"5763","食品/Na/XIN_CMN_20001205_wpr/77996","food_nutrient_00021265-n","食品","XIN",2000,"和 出口 基地 。 此外 , 生物 制药<br>和 特色 <b>食品</b> 、 汽车 零<br>部件 和 电子 元 部件 、 城市","ML",3
"5764","食品/Na/XIN_CMN_20001207_wpr/6535","food_nutrient_00021265-n","食品","XIN",2000,"、 行 、 文教 娱乐 等 消费 支出 中<br>, <b>食品</b> 、 衣着 支出 呈现<br>平缓 增长 , 而 交通 通讯","ML",3
"5765","食品/Na/XIN_CMN_20001211_wpr/22664","food_nutrient_00021265-n","食品","XIN",2000,"包头市 技术 监督 部门 对 市区 各 大<br>商场 、 <b>食品</b> 批发 市场<br>、 超市 等 经销 的 蜂蜜 进行 专项","ML",3
"5766","食品/Na/XIN_CMN_20001211_wpr/9691","food_nutrient_00021265-n","食品","XIN",2000,"联合国安理会 5 日 通过 的 将 伊 “<br>石油 换 <b>食品</b> ” 计划 的<br>执 行期 再 延长 6 个 月","ML",2
"5767","食品/Na/XIN_CMN_20001216_wpr/33904","food_nutrient_00021265-n","食品","XIN",2000,"扣除 每 月 价格 变动 较 大 的 能源<br>和 <b>食品</b> 两 项 商品 后<br>, 11月 份 的 “ 核心","ML",3
"5768","食品/Na/XIN_CMN_20001216_wpr/5661","food_nutrient_00021265-n","食品","XIN",2000,"展 位 爆满 , 集中 展示 了 国内外<br>众多 名优特新 <b>食品</b> 、 糖酒<br>、 烟草 、 饮料 以及 食品 加工机 械","ML",3
"5769","食品/Na/XIN_CMN_20001220_wpr/33070","food_nutrient_00021265-n","食品","XIN",2000,"开 始 后 , 市场 热点 开始 扩散 ,<br>新华 <b>食品</b> 、 制造 、 地产<br>、 化工 板块 个股 也 开始","ML",3
"5770","食品/Na/XIN_CMN_20001220_wpr/54618","food_nutrient_00021265-n","食品","XIN",2000,"污染 、 安全 、 优质 、 营养 和 绿色<br>的 <b>食品</b> , 沈阳 市政府<br>开始 实施 “ 放心 工程 ” ,","ML",1
"5771","食品/Na/XIN_CMN_20001220_wpr/75274","food_nutrient_00021265-n","食品","XIN",2000,"家属 , 另外 7亿 欧元 用于 向 巴<br>人民 提供 <b>食品</b> 和 药品<br>等 生活 必需品 。 约旦 国王 呼吁 以色列","ML",4
"5772","食品/Na/XIN_CMN_20001221_wpr/16696","food_nutrient_00021265-n","食品","XIN",2000,"开始 出现 回调 , 虽然 新华 综合 、<br>制造 、 <b>食品</b> 板块 在 下午<br>的 交易 中 开始 活跃 , 一定","ML",3
"5773","食品/Na/XIN_CMN_20001221_wpr/8155","food_nutrient_00021265-n","食品","XIN",2000,"、 硬环境 。 正在 建设 的 中国 (<br>福州 ) <b>食品</b> 工业园 占地<br>5000余 亩 , 它 与 福州 农业 科技","ML",3
"5774","食品/Na/XIN_CMN_20001222_wpr/3939","food_nutrient_00021265-n","食品","XIN",2000,"中 老年 奶 粉 ( 低 脂肪 ) 广西<br>华鑫 <b>食品</b> 饮料 有限公司<br>生产 的 “ 柏青 ” 中 老年 低","ML",3
"5775","食品/Na/XIN_CMN_20001222_wpr/49175","food_nutrient_00021265-n","食品","XIN",2000,"大多数 是 小 规模 的 生产商 。 为了<br>获得 有机 <b>食品</b> 认证 ,<br>农民 将 严格 按 规定 种植 农作物 、","ML",1
"5776","食品/Na/XIN_CMN_20001223_wpr/8610","food_nutrient_00021265-n","食品","XIN",2000,"的 牛肉 , 或 以 德国 牛肉 为 原料<br>的 <b>食品</b> 。 德国 卫生部<br>日前 已 下令 收回 本 国 市场","ML",3
"5777","食品/Na/XIN_CMN_20001225_wpr/14008","food_nutrient_00021265-n","食品","XIN",2000,"对 糖业 、 汽车 、 有色 金属 、 造纸<br>、 <b>食品</b> 、 制药 等 行业<br>进 行 改组 改造 和 技术","ML",3
"5778","食品/Na/XIN_CMN_20001229_wpr/4003","food_nutrient_00021265-n","食品","XIN",2000,", 假 劣 液体 注射器 3500 件 ,<br>过期 劣质 <b>食品</b> 达 58000多<br>袋 ( 瓶 ) , 另外 还 有","ML",1
"5779","食品/Na/XIN_CMN_20010107_wpr/57385","food_nutrient_00021265-n","食品","XIN",2001,", 地瓜 才 渐渐 远离 居民 的 餐桌<br>, 肉 <b>食品</b> 等 才 多 了<br>起来 。 “ 一 年 地瓜","ML",1
"5780","食品/Na/XIN_CMN_20010116_wpr/64896","food_nutrient_00021265-n","食品","XIN",2001,"部门 在 龙城路 开展 了 针对 服装 、<br>家电 、 <b>食品</b> 等 类别 商品<br>的 联合 打假 专项 检查 , 规范","ML",3
"5781","食品/Na/XIN_CMN_20010117_wpr/91383","food_nutrient_00021265-n","食品","XIN",2001,"宴友思 熏 鸡 ” 等 具有 特色 的 外<br>地 <b>食品</b> 也 在 柜台 上<br>占据 了 一席之地 。 营业员 说","ML",3
"5782","食品/Na/XIN_CMN_20010117_wpr/91655","food_nutrient_00021265-n","食品","XIN",2001,"超市 食品部 吴 经理 介绍 说 , 超市<br>一 层 <b>食品</b> 区 的 多半<br>食品 都 是 产 自省 外 。","ML",3
"5783","食品/Na/XIN_CMN_20010117_wpr/91659","food_nutrient_00021265-n","食品","XIN",2001,"介绍 说 , 超市 一 层 食品 区 的<br>多半 <b>食品</b> 都 是 产 自省<br>外 。 具有 地方 文化 色彩","ML",3
"5784","食品/Na/XIN_CMN_20010120_wpr/21283","food_nutrient_00021265-n","食品","XIN",2001,"腐烂 、 变味 、 变色 和 手感 不 正常<br>的 <b>食品</b> , 更 不能 捡拾<br>来源 不明 的 食品 。 选购","ML",3
"5785","食品/Na/XIN_CMN_20010120_wpr/21416","food_nutrient_00021265-n","食品","XIN",2001,"食品 最好 不要 购买 。 正确 的 加工<br>方法 是 <b>食品</b> 卫生 的 最后<br>保证 。 他 提醒 说 , 应","ML",3
"5786","食品/Na/XIN_CMN_20010122_wpr/45228","food_nutrient_00021265-n","食品","XIN",2001,"的 “ 姥姥 ” 牌香 瓜子 ; 福州 翁财<br>记 <b>食品</b> 有限公司 生产 的<br>“ 翁 ” 牌 葵花 瓜子 和","ML",3
"5787","食品/Na/XIN_CMN_20010123_wpr/15603","food_nutrient_00021265-n","食品","XIN",2001,"就 辍学 回家 了 。 1962年 , 当时<br>的 县 <b>食品</b> 公司 开始 培养<br>“ 赤脚 兽医 ” , 曾 在","ML",3
"5788","食品/Na/XIN_CMN_20010124_wpr/10394","food_nutrient_00021265-n","食品","XIN",2001,"在 新义州 视察 了 生产 化妆品 、 搪瓷<br>制品 、 <b>食品</b> 等 轻工业<br>产 品 的 工厂 。 蛇岛 博物馆 喜迎","ML",3
"5789","食品/Na/XIN_CMN_20010125_wpr/36878","food_nutrient_00021265-n","食品","XIN",2001,"。 日本 用 “ 干燥 啤酒 酵母 ” 制作<br>减肥 <b>食品</b> 新华社 东京 1月<br>25日 电 ( 记者 张 可喜 )","ML",1
"5790","食品/Na/XIN_CMN_20010126_wpr/37721","food_nutrient_00021265-n","食品","XIN",2001,"皮肤 不适 和 皮肤 泛红 等 副作用 。<br>但 美国 <b>食品</b> 和 药物 管理局<br>指出 , 使用 这 种 假药 有","ML",4
"5791","食品/Na/XIN_CMN_20010129_wpr/3243","food_nutrient_00021265-n","食品","XIN",2001,"今 为止 , 伊叙 两国 在 联合国 “<br>石油 换 <b>食品</b> ” 计划 框架<br>内 的 贸 易额 已 达 5亿","ML",2
"5792","食品/Na/XIN_CMN_20030401_wpr/76352","food_nutrient_00021265-n","食品","XIN",2003,"大约 有 60 % 的 人 依赖 “ 石油<br>换 <b>食品</b> ” 计划 维持 生计<br>。 ( 国际 ) 综述 :","ML",2
"5793","食品/Na/XIN_CMN_20030401_wpr/87014","food_nutrient_00021265-n","食品","XIN",2003,"利 市 , 维他命 、 大蒜 淬取 产品<br>、 高蛋白 <b>食品</b> , 都 被<br>视为 预防 良方 , 销 售 量","ML",3
"5794","食品/Na/XIN_CMN_20030404_wpr/68180","food_nutrient_00021265-n","食品","XIN",2003,"联合国安理会 通过 关于 恢复 和 调整<br>伊拉克 “ 石油 换 <b>食品</b><br>” 计划 的 决议 给予 高度 评价 。<br>( 国际","ML",2
"5795","食品/Na/XIN_CMN_20030405_wpr/20958","food_nutrient_00021265-n","食品","XIN",2003,"的 大部分 基础 设施 完好 无损 , 给<br>城市 提供 <b>食品</b> , 以 使<br>其 看起来 像 是 伊拉克国家 的 保卫者","ML",1
"5796","食品/Na/XIN_CMN_20030405_wpr/58823","food_nutrient_00021265-n","食品","XIN",2003,", 支持 伊 与 联合国 达成 的 “ 石油<br>换 <b>食品</b> ” 协议 。 随着<br>伊拉克 与 阿拉伯 邻国 关系 逐步","ML",2
"5797","食品/Na/XIN_CMN_20030407_wpr/56147","food_nutrient_00021265-n","食品","XIN",2003,"。 齐佩雷尔 说 , 目前 在 伊拉克 饮用水<br>和 卫生 <b>食品</b> 都 不易 得到<br>, 医院 已 人满为患 , 药品 和","ML",4
"5798","食品/Na/XIN_CMN_20030408_wpr/78424","food_nutrient_00021265-n","食品","XIN",2003,"( 电视 快讯 ) 新华社 : 联合国 “<br>石油 换 <b>食品</b> ” 计划 负责人<br>纽约 时间 8日 发表 声明 说 ,","ML",2
"5799","食品/Na/XIN_CMN_20030409_wpr/71796","food_nutrient_00021265-n","食品","XIN",2003,"对 基本 生活品 的 需求 , 其中 包括<br>药物 和 <b>食品</b> 的 需 求<br>。 在 谈到 中东 和平 进程 时","ML",4
"5800","食品/Na/XIN_CMN_20030415_wpr/71980","food_nutrient_00021265-n","食品","XIN",2003,"向 伊拉克 南部 城市 运送 了 41 车<br>瓶装水 和 <b>食品</b> 后 , 该<br>协会 将 于 下 周 向 伊拉克","ML",3
"5801","食品/Na/XIN_CMN_20030416_wpr/22223","food_nutrient_00021265-n","食品","XIN",2003,"电视 快讯 ) 新华社 : 联合国 伊拉克<br>“ 石油 换 <b>食品</b> ” 协议<br>负责人 15日 宣布 , 联合国 又 确认<br>了","ML",2
"5802","食品/Na/XIN_CMN_20030416_wpr/70699","food_nutrient_00021265-n","食品","XIN",2003,"约旦 境 内 的 鲁伊希德镇 已 成为 向<br>伊拉克 运送 <b>食品</b> 和 药物<br>等 紧急 人道 主义 援助 物资 活动 的","ML",4
"5803","食品/Na/XIN_CMN_20030419_wpr/16525","food_nutrient_00021265-n","食品","XIN",2003,"求 尽快 把 屯积 在 乌姆盖斯尔港 的<br>数千 吨 援助 <b>食品</b> 运到<br>巴士拉 。 ( 电视 快讯 ) 新华社 :<br>英军","ML",1
"5804","食品/Na/XIN_CMN_20030419_wpr/4620","food_nutrient_00021265-n","食品","XIN",2003,"政府 对 居民 住房 、 教育 、 医疗<br>、 基本 <b>食品</b> 保障 给予<br>大量 补贴 , 古巴 的 经济 、 社","ML",3
"5805","食品/Na/XIN_CMN_20030420_wpr/28439","food_nutrient_00021265-n","食品","XIN",2003,"接壤 的 600 公 里边 境 。 首 批<br>联合国 <b>食品</b> 救援 物资 --<br>1400 吨 面粉 20日 运抵 巴格达<br>,","ML",1
"5806","食品/Na/XIN_CMN_20030421_wpr/16887","food_nutrient_00021265-n","食品","XIN",2003,"麦麸 、 豆腐渣 等 现有 处理 设备 难以<br>分解 的 <b>食品</b> 废弃物 ,<br>若 用 这 些 细菌 处理 , 分解率","ML",3
"5807","食品/Na/XIN_CMN_20030422_wpr/17275","food_nutrient_00021265-n","食品","XIN",2003,"大局 的 一 件 大事 。 各 地 工商<br>、 <b>食品</b> 和 药品 监督 、<br>物价 等 有关 部门 , 应该","ML",4
"5808","食品/Na/XIN_CMN_20030422_wpr/69537","food_nutrient_00021265-n","食品","XIN",2003,"他 希望 在 安理会 当天 下午 就 “<br>石油 换 <b>食品</b> ” 计划 举行<br>闭门 磋商 时 能 就此 进行 讨论","ML",2
"5809","食品/Na/XIN_CMN_20030423_wpr/17987","food_nutrient_00021265-n","食品","XIN",2003,"各 饭 ( 酒 ) 店 、 餐饮 企业 接触<br><b>食品</b> 的 员工 , 特别 是<br>出售 食品 和 送 餐","ML",3
"5810","食品/Na/XIN_CMN_20030423_wpr/20280","food_nutrient_00021265-n","食品","XIN",2003,"美元 的 紧急 救助 基金 。 联合国 “<br>石油 换 <b>食品</b> ” 计划 负责人<br>贝农 . 赛文 最近 在 安理会 上","ML",2
"5811","食品/Na/XIN_CMN_20030423_wpr/366","food_nutrient_00021265-n","食品","XIN",2003,") 墨 提议 延长 安南 管理 伊 “ 石油<br>换 <b>食品</b> ” 计划 期限 (<br>国际 ) 2001年 欧盟 内外 跨国","ML",2
"5812","食品/Na/XIN_CMN_20030423_wpr/44861","food_nutrient_00021265-n","食品","XIN",2003,"发出 紧急 通知 , 要求 各 类 公共场<br>所 和 <b>食品</b> 生产经 营 单位<br>在 发生 非 典型 肺炎 病人 或","ML",3
"5813","食品/Na/XIN_CMN_20030423_wpr/61189","food_nutrient_00021265-n","食品","XIN",2003,"产品 安全 健康 项目 不 合格 的 产品<br>, 涉及 <b>食品</b> 质量 安全<br>项目 不 合格 的 产品 要 坚 决","ML",1
"5814","食品/Na/XIN_CMN_20030423_wpr/82602","food_nutrient_00021265-n","食品","XIN",2003,"两国 有关 家 禽 出口 的 禁令 。 根据<br>欧盟 <b>食品</b> 链 和 动物 健康<br>委员会 的 决定 , 对 荷兰","ML",1
"5815","食品/Na/XIN_CMN_20030424_wpr/60081","food_nutrient_00021265-n","食品","XIN",2003,"又 一 省份 出现 禽 流感 疫情 。 比利时<br>联邦 <b>食品</b> 链 监督局 23日<br>在 安特卫普省 一 个 有 2万 只","ML",1
"5816","食品/Na/XIN_CMN_20030424_wpr/74125","food_nutrient_00021265-n","食品","XIN",2003,"举行 磋商 , 就 今后 如何 实施 “<br>石油 换 <b>食品</b> ” 计划 达成<br>一致 。 他 说 , 安理会 负责","ML",2
"5817","食品/Na/XIN_CMN_20030424_wpr/74206","food_nutrient_00021265-n","食品","XIN",2003,"一 计划 的 权力 。 但 联合国 “ 石油<br>换 <b>食品</b> ” 项目 办公室<br>负责人 塞 万 本 月 22 日","ML",2
"5818","食品/Na/XIN_CMN_20030430_wpr/12740","food_nutrient_00021265-n","食品","XIN",2003,"北京 4月 30日 电 ( 记者 张晓松<br>) 中国 国家 <b>食品</b> 药品<br>监督 管理局 日前 批准 重组人 干扰 素<br>ω 鼻喷剂","ML",4
"5819","食品/Na/XIN_CMN_20030430_wpr/55257","food_nutrient_00021265-n","食品","XIN",2003,"新华社 北京 4月 30日 电 ( 记者<br>张晓松 ) 国家 <b>食品</b> 药品<br>监督 管理局 日前 通知 天津市 药品 监督<br>管理局 ,","ML",4
"5820","食品/Na/XIN_CMN_20030503_wpr/11298","food_nutrient_00021265-n","食品","XIN",2003,"造成 食品 污染 , 有 的 地方 存在<br>制 售假冒伪劣 <b>食品</b> 现象<br>。 为 此 , 通知 提出 要 进一步 加强","ML",3
